case_id,category,matched_text,context
jammu_2025_13195192,scientific_reports,medical,"per the respondent, has aggravated his medical condition. drugs(salicylates, quinine,"
jammu_2025_13195192,scientific_reports,medical,"yond any shadow of doubt that given the medical opinion on record, it cannot be said th"
jammu_2025_13195192,scientific_reports,medical,"service, as the one line opinion by the medical board in respect of the disability with"
jammu_2025_13195192,scientific_reports,medical,"ute for a clear, unambiguous and cogent medical reasons required to disentitle the pers"
jammu_2025_13195192,scientific_reports,medical,"sion. since the one line opinion of the medical board is vague and cryptic, therefore,"
jammu_2025_13195192,scientific_reports,medical,"titute to clear, unambiguous and cogent medical reasons required to disentitle the resp"
jammu_2025_13195192,scientific_reports,medical,"n particular, para 84 mandates that the medical authorities must clearly opine as to wh"
jammu_2025_13195192,scientific_reports,medical,service worsened in service or not. the medical authority must answer the question whet
jammu_2025_13195192,scientific_reports,medical,ons have caused aggravation or not. the medical authorities are also required to consid
jammu_2025_13195192,scientific_reports,medical,nd aggravation cannot be ruled out. the medical authorities have neither considered the
jammu_2025_13195192,scientific_reports,medical,"in this case is whether opinion of the medical board, which assessed the two different"
jammu_2025_13195192,scientific_reports,medical,have been directed to hold the resurvey medical board of the respondent within three mo
jammu_2025_13195192,scientific_reports,medical,"out of service on 1st july, 1998 in low medical category bee(p) with less than 20% (15"
jammu_2025_13195192,scientific_reports,medical,"n particular, para 43 mandates that the medical authorities must clearly opine as to wh"
jammu_2025_13195192,scientific_reports,medical,service worsened in service or not. the medical authority must answer the question whet
jammu_2025_13195192,scientific_reports,medical,ons have caused aggravation or not. the medical authorities are also required to consid
jammu_2025_13195192,scientific_reports,medical,er impugned is only to conduct resurvey medical board of the respondent and if he is fo
jammu_2025_13195192,scientific_reports,medical,"ischarged on 31 st january, 2019 in low medical category after rendering 15 years and 1"
jammu_2025_13195192,scientific_reports,medical,t was medically examined by the release medical board held on 06.12.2018 and his disabi
jammu_2025_13195192,scientific_reports,medical,"d that since the disability, as per the medical wp(c) no.3173/2023 along with connected"
jammu_2025_13195192,scientific_reports,medical,"that as per the opinion of the release medical board, the disability suffered by the r"
jammu_2025_13195192,scientific_reports,medical,gued that ordinarily the opinion of the medical board which consists of experts in the
jammu_2025_13195192,scientific_reports,medical,board which consists of experts in the medical field ought to be accepted unless there
jammu_2025_13195192,scientific_reports,medical,"e 2008, entitlement rules, the guide to medical officers(military pension), 2008 [gmo 2"
jammu_2025_13195192,scientific_reports,medical,element of pension by clear and cogent medical evidence. (b) radiation from nuclear so
jammu_2025_13195192,scientific_reports,medical,"in this case is whether opinion of the medical board, which assessed the disability as"
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical record produced by the petitioners. the"
jammu_2025_13195192,scientific_reports,medical,etitioners. the relevant portion of the medical opinion is set out below:- since the on
jammu_2025_13195192,scientific_reports,medical,"low:- since the one line opinion of the medical board is vague and cryptic, therefore,"
jammu_2025_13195192,scientific_reports,medical,"titute to clear, unambiguous and cogent medical reasons required to disentitle the resp"
jammu_2025_13195192,scientific_reports,medical,"in this case is whether opinion of the medical board, which assessed the disability in"
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical record produced by the petitioners. the"
jammu_2025_13195192,scientific_reports,medical,etitioners. the relevant portion of the medical opinion is set out below:-  from the re
jammu_2025_13195192,scientific_reports,medical,"yond any shadow of doubt that given the medical opinion on record, it cannot be said th"
jammu_2025_13195192,scientific_reports,medical,litary service. one line opinion of the medical board sans any reason is not a substitu
jammu_2025_13195192,scientific_reports,medical,"itute for clear, unambiguous and cogent medical reason to hold the respondent disentitl"
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical record produced by the petitioners. the"
jammu_2025_13195192,scientific_reports,medical,etitioners. the relevant portion of the medical opinion is set out below:- it is not in
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical opinion rendered by the release medical"
jammu_2025_13195192,scientific_reports,medical,"medical opinion rendered by the release medical board, which is part of the paper-book."
jammu_2025_13195192,scientific_reports,medical,"in this case is whether opinion of the medical board, which assessed the three differe"
jammu_2025_13195192,scientific_reports,medical,"he event of his subsequent discharge on medical grounds, any deterioration in his healt"
jammu_2025_13195192,scientific_reports,medical,"n particular, para 43 mandates that the medical authorities must clearly opine as to wh"
jammu_2025_13195192,scientific_reports,medical,ce have worsened in service or not. the medical authority must answer the question whet
jammu_2025_13195192,scientific_reports,medical,ons have caused aggravation or not. the medical authorities are also required to consid
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"army service, we have gone through the medical record produced. the relevant portion w"
jammu_2025_13195192,scientific_reports,medical,"yond any shadow of doubt that given the medical opinion on record, it cannot be said wp"
jammu_2025_13195192,scientific_reports,medical,sc service. the one line opinion of the medical board that the disabilities are neither
jammu_2025_13195192,scientific_reports,medical,"itute for clear, unambiguous and cogent medical reason to disentitle the respondent fro"
jammu_2025_13195192,scientific_reports,medical,"in this case is whether opinion of the medical board, which assessed the disability as"
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical record produced by the petitioners. the"
jammu_2025_13195192,scientific_reports,medical,etitioners. the relevant portion of the medical opinion is set out below:- from a readi
jammu_2025_13195192,scientific_reports,medical,"dered. the gmo, 2008, mandates that the medical authorities must clearly opine as to wh"
jammu_2025_13195192,scientific_reports,medical,ice became worse in service or not. the medical authority must answer the question whet
jammu_2025_13195192,scientific_reports,medical,ons have caused aggravation or not. the medical authorities are also required to consid
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical record produced by the petitioners, how"
jammu_2025_13195192,scientific_reports,medical,"yond any shadow of doubt that given the medical opinion on record, it cannot be said th"
jammu_2025_13195192,scientific_reports,medical,litary service. one line opinion of the medical board sans any reason is not a substitu
jammu_2025_13195192,scientific_reports,medical,"itute for clear, unambiguous and cogent medical reason to hold the respondent disentitl"
jammu_2025_13195192,scientific_reports,medical,"nsion. before we proceed to examine the medical record, we deem it appropriate to recor"
jammu_2025_13195192,scientific_reports,medical,"in this case is whether opinion of the medical board, which assessed the disability as"
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"army service, we have gone through the medical record produced. the relevant portion w"
jammu_2025_13195192,scientific_reports,medical,"in this case is whether opinion of the medical board, which assessed the disabilities"
jammu_2025_13195192,scientific_reports,medical,"n 2008, entitlement rules, the guide to medical officers (military pension), 2008, as a"
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical record produced by the petitioners. the"
jammu_2025_13195192,scientific_reports,medical,etitioners. the relevant portion of the medical opinion is set out below:- since the on
jammu_2025_13195192,scientific_reports,medical,"low:- since the one line opinion of the medical board is vague and cryptic, therefore,"
jammu_2025_13195192,scientific_reports,medical,"titute to clear, unambiguous and cogent medical reasons required to disentitle the resp"
jammu_2025_13195192,scientific_reports,medical,nt from disability pension. the release medical board has not considered whether servic
jammu_2025_13195192,scientific_reports,medical,"in this case is whether opinion of the medical board, which assessed the disabilities"
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical record produced by the wp(c) no.3173/20"
jammu_2025_13195192,scientific_reports,medical,"etitioners. the relevant portion of the medical opinion is set out below:- ""disability"
jammu_2025_13195192,scientific_reports,medical,"case is whether opinion of the release medical board, which assessed the disability as"
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical record produced by the petitioners. the"
jammu_2025_13195192,scientific_reports,medical,"etitioners. the relevant portion of the medical opinion is set out below:- ""9. cancer."
jammu_2025_13195192,scientific_reports,medical,"in this case is whether opinion of the medical board, which assessed the disabilities"
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical record produced by the petitioners. the"
jammu_2025_13195192,scientific_reports,medical,etitioners. the relevant portion of the medical opinion is set out below:- having heard
jammu_2025_13195192,scientific_reports,medical,"in this case is whether opinion of the medical board, which assessed the disabilities"
jammu_2025_13195192,scientific_reports,medical,"d have by clear, unambiguous and cogent medical evidence established that the disabilit"
jammu_2025_13195192,scientific_reports,medical,"itary service, we have gone through the medical record produced by the wp(c) no.3173/20"
